pub_doi,ds_doi,ds_short_name,ds_title,pub_title,pub_journal,pub_year,pub_keywords
10.1186/s40663-021-00288-x,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,"A combination of climate, tree diversity and local human disturbance determine the stability of dry Afromontane forests",,2008,
10.5194/amt-12-6489-2019,10.5067/AURA/OMI/DATA2004,,OMI/Aura Near UV Aerosol Optical Depth and Single Scattering Albedo 1-orbit L2 Swath 13x24 km,A comparative evaluation of Aura-OMI and SKYNET near-UV single-scattering albedo products,Atmospheric Measurement Techniques,2020,
10.1016/j.envsoft.2016.07.005,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,A comparative study of different machine learning methods for landslide susceptibility assessment—a case study of Uttarakhand area (India),,,
10.3390/rs6021367,10.5067/MODIS/MCD12Q2.006,MCD12Q2,MODIS/Terra+Aqua Land Cover Dynamics Yearly L3 Global 500m SIN Grid V006,A comparative study on satellite- and model-based crop phenology in West Africa,Remote Sensing,2014,
10.3390/rs10111831,10.5067/MODIS/MOD17A2H.006,MOD17A2,MODIS/Terra Gross Primary Productivity 8-Day L4 Global 500m SIN Grid V006,A Comparison between the MODIS product (MOD17A2) and a tide-robust empirical GPP model evaluated in a Georgia Wetland,Remote Sensing,2018,
10.3390/f10050363,10.5067/MODIS/MCD64A1.006,MCD64A1,MODIS/Terra+Aqua Direct Broadcast Burned Area Monthly L3 Global 500m SIN Grid V006,A comparison of burned area time series in the Alaskan Boreal forests from different remote sensing products,,,
10.1002/eco.1602,10.3334/ORNLDAAC/1219,,"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 2",A comparison of hydrologic models for ecological flows and water availability,Ecohydrology,2015,
10.1016/j.jhydrol.2013.06.016,10.3334/ORNLDAAC/584,,"Global Leaf Area Index from Field Measurements, 1932-2000",A comparison of hydrological models for assessing the impact of land use and climate change on discharge in a tropical catchment,Journal of Hydrology,2013,
10.3390/rs13020275,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,A comparison of machine learning approaches to improve free topography data for flood modelling,,,
10.1080/1755876X.2018.1443625,10.15770/EUM_SAF_OSI_0006,,ASCAT L2 25 km Winds Data Record Release 1 - Meto,A comparison of scatterometer and HF radar wind direction measurements,,,
10.1155/2012/260515,10.3334/ORNLDAAC/569,,Global Gridded Surfaces of Selected Soil Characteristics (IGBP-DIS),A Comparison of Two Dust Uplift Schemes within the Same General Circulation Model,Advances in Meteorology,2012,
10.3390/rs12244157,10.5067/MODIS/MOD13A2.006,MOD13A2,MODIS/Terra Vegetation Indices 16-Day L3 Global 1km SIN Grid V006,A comparison of two machine learning classification methods for remote sensing predictive modeling of the forest fire in the north-eastern Siberia,,,
10.5194/bg-10-3313-2013,10.3334/ORNLDAAC/931,,"ISLSCP II Continuous Fields of Vegetation Cover, 1992-1993 ",A comprehensive benchmarking system for evaluating global vegetation models,Biogeosciences,2012,
10.1016/j.rse.2020.112115,10.5067/MODIS/MCD12Q1.006,MCD12Q1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 500m SIN Grid V006,A comprehensive characterization of MODIS daily burned area mapping accuracy across fire sizes in tropical savannas,,,
10.1016/j.rse.2020.112115,10.5067/MODIS/MCD64A1.061,MCD6A1,MODIS/Terra+Aqua Direct Broadcast Burned Area Monthly L3 Global 500m SIN Grid V061,A comprehensive characterization of MODIS daily burned area mapping accuracy across fire sizes in tropical savannas,,,
10.1016/j.rse.2020.112115,10.5067/MODIS/MOD09GA.NRT.006,MOD09GA,MODIS/Terra Near Real Time (NRT) Surface Reflectance Daily L2G Global 1km and 500m SIN Grid,A comprehensive characterization of MODIS daily burned area mapping accuracy across fire sizes in tropical savannas,,,
10.1016/j.rse.2020.112115,10.5067/MODIS/MOD09GQ.NRT.006,MOD09GQ,MODIS/Terra Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,A comprehensive characterization of MODIS daily burned area mapping accuracy across fire sizes in tropical savannas,,,
10.1016/j.rse.2020.112115,10.5067/MODIS/MOD14.NRT.006,MOD14,MODIS/Terra Near Real Time (NRT) Thermal Anomalies/Fire 5-Min L2 Swath 1km,A comprehensive characterization of MODIS daily burned area mapping accuracy across fire sizes in tropical savannas,,,
10.1016/j.rse.2020.112115,10.5067/MODIS/MYD09GA.NRT.006,MYD09GA,MODIS/Aqua Near Real Time (NRT) Surface Reflectance Daily L2G Global 1km and 500m SIN Grid,A comprehensive characterization of MODIS daily burned area mapping accuracy across fire sizes in tropical savannas,,,
10.1016/j.rse.2020.112115,10.5067/MODIS/MYD09GQ.NRT.006,MYD09GQ,MODIS/Aqua Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,A comprehensive characterization of MODIS daily burned area mapping accuracy across fire sizes in tropical savannas,,,
10.1038/srep22130,10.3334/ORNLDAAC/1191,,"Global Fire Emissions Database, Version 3.1",A comprehensive estimate of recent carbon sinks in China using both top-down and bottom-up approaches,Scientific Reports,2016,
10.1016/j.jclepro.2016.03.108,10.3334/ORNLDAAC/830,,"Global Maps of Atmospheric Nitrogen Deposition, 1860, 1993, and 2050 ",A comprehensive framework to assess the sustainability of nutrient use in global livestock supply chains,,2016,
10.1109/tgrs.2019.2923248,10.5067/MODIS/MOD14.NRT.006,MOD14,MODIS/Terra Near Real Time (NRT) Thermal Anomalies/Fire 5-Min L2 Swath 1km,A contextual and multitemporal active-fire detection algorithm based on FengYun-2G S-VISSR data,,,
10.1109/tgrs.2019.2923248,10.5067/MODIS/MOD14A1.006,MOD14A1,MODIS/Terra Thermal Anomalies/Fire Daily L3 Global 1km SIN Grid V006,A contextual and multitemporal active-fire detection algorithm based on FengYun-2G S-VISSR data,,,
10.1109/tgrs.2019.2923248,10.5067/MODIS/MYD14.NRT.006,MYD14,MODIS/Aqua Near Real Time (NRT) Thermal Anomalies/Fire 5-Min L2 Swath 1km,A contextual and multitemporal active-fire detection algorithm based on FengYun-2G S-VISSR data,,,
10.1109/access.2019.2940437,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,A contour-directional detection for deriving Terrace Ridge from open source images and digital elevation models,,2013,
10.1016/j.envsoft.2017.03.009,10.3334/ORNLDAAC/1166,,LINKAGES: An Individual-based Forest Ecosystem Biogeochemistry Model,A coupled modeling framework for predicting ecosystem carbon dynamics in boreal forests,,2017,
10.5751/ES-09662-220418,10.3334/ORNLDAAC/817,,"PnET Models: Carbon, Nitrogen, Water Dynamics in Forest Ecosystems (Vers. 4 and 5)","A coupled terrestrial and aquatic biogeophysical model of the Upper Merrimack River watershed, New Hampshire, to inform ecosystem services evaluation and management under climate and land-cover change",,2017,
10.3390/rs11222668,10.5067/MODIS/MOD09GA.NRT.006,MOD09GA,MODIS/Terra Near Real Time (NRT) Surface Reflectance Daily L2G Global 1km and 500m SIN Grid,A crop group-specific pure pixel time series for Europe,,2019,
10.3390/rs11222668,10.5067/MODIS/MOD09GQ.NRT.006,MOD09GQ,MODIS/Terra Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,A crop group-specific pure pixel time series for Europe,,2019,
10.3390/rs11222668,10.5067/MODIS/MYD09GA.NRT.006,MYD09GA,MODIS/Aqua Near Real Time (NRT) Surface Reflectance Daily L2G Global 1km and 500m SIN Grid,A crop group-specific pure pixel time series for Europe,,2019,
10.3390/rs11222668,10.5067/MODIS/MYD09GQ.NRT.006,MYD09GQ,MODIS/Aqua Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,A crop group-specific pure pixel time series for Europe,,2019,
10.1029/2019GL085134,10.5067/CYGNS-L1X21,,CYGNSS Level 1 Science Data Record Version 2.1,A CYGNSS‐based algorithm for the detection of inland waterbodies,Geophysical Research Letters,2019,
10.5194/essd-13-281-2021,10.5067/MODIS/MCD43A3.006,MCD43A3,MODIS/Terra+Aqua BRDF/Albedo Albedo Daily L3 Global - 500m V006,"A daily, 250 m and real-time gross primary productivity product (2000-present) covering the contiguous United States",,,
10.5194/essd-13-281-2021,10.5067/MODIS/MOD09GQ.NRT.006,MOD09GQ,MODIS/Terra Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,"A daily, 250 m and real-time gross primary productivity product (2000-present) covering the contiguous United States",,,
10.5194/essd-13-281-2021,10.5067/MODIS/MYD09GQ.NRT.006,MYD09GQ,MODIS/Aqua Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,"A daily, 250 m and real-time gross primary productivity product (2000-present) covering the contiguous United States",,,
10.5194/essd-13-281-2021,10.5067/MEASURES/SRTM/SRTMGL1.003,SRTMGL1,NASA Shuttle Radar Topography Mission Global 1 arc second V003,"A daily, 250 m and real-time gross primary productivity product (2000-present) covering the contiguous United States",,,
10.1016/j.gexplo.2021.106811,10.5067/ASTER/AST_L1B.003,AST_L1B,ASTER L1B Registered Radiance at the Sensor V003,A data augmentation approach to XGboost-based mineral potential mapping: An example of carbonate-hosted Zn–Pb mineral systems of Western Iran,,2021,
10.1038/s41597-019-0243-y,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,A data set of global river networks and corresponding water resources zones divisions,,2019,
10.2166/hydro.2021.115,10.5067/MODIS/MOD13A3.006,MOD13A3,MODIS/Terra Vegetation Indices Monthly L3 Global 1km SIN Grid V006,A data-driven approach to assessing the impact of water harvesting structures on regional water storage in East Africa,,2021,
10.2166/hydro.2021.115,10.5067/8LPWNKCBUDA6,,"FLDAS Noah Land Surface Model L4 Monthly 0.1 × 0.1 Degree for Southern Africa (MERRA-2 and CHIRPS), Version 001",A data-driven approach to assessing the impact of water harvesting structures on regional water storage in East Africa,,2021,
10.2166/hydro.2021.115,10.5067/TELND-NC005,,Grace Monthly Land Water Mass Grids NETCDF Release 5.0,A data-driven approach to assessing the impact of water harvesting structures on regional water storage in East Africa,,2021,
10.1016/j.dib.2020.106565,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,"A dataset for distribution and characteristics of Holocene pyroclastic fall deposits along the Pacific coasts in western Hokkaido, Japan",,2020,
10.5194/essd-11-881-2019,10.5067/MODIS/MCD12Q2.006,MCD12Q2,MODIS/Terra+Aqua Land Cover Dynamics Yearly L3 Global 500m SIN Grid V006,A dataset of 30 m annual vegetation phenology indicators (1985-2015) in urban areas of the conterminous United States,,2019,
10.1038/s41597-021-00807-z,10.5067/MODIS/MOD09A1.006,MOD09A1,MODIS/Terra Surface Reflectance 8-Day L3 Global 500m SIN Grid V006,A dataset of remote-sensed Forel-Ule Index for global inland waters during 2000–2018,,2021,
10.3390/rs6054061,10.5067/MODIS/MCD64A1.006,MCD45A1,MODIS/Terra+Aqua Direct Broadcast Burned Area Monthly L3 Global 500m SIN Grid V006,"A decade long, multi-scale map comparison of fire regime parameters derived from three publically available satellite-based fire products: a case study in the Central African Republic",Remote Sensing,2014,
10.1111/gcb.14885,10.5067/MODIS/MOD09A1.006,MOD09A1,MODIS/Terra Surface Reflectance 8-Day L3 Global 500m SIN Grid V006,A deep learning approach to conflating heterogeneous geospatial data for corn yield estimation—A case study of the US Corn Belt at the county level,,2019,
10.1175/JHM-D-17-0004.1,10.5067/TELND-NC005,,GRACE MONTHLY LAND WATER MASS GRIDS NETCDF RELEASE 5.0,A direct estimate of the seasonal cycle of evapotranspiration over the Amazon basin,Journal of Hydrometeorology,2017,
10.3390/rs13030365,10.5067/MODIS/MOD44W.006,MOD44W,MODIS/Terra Land Water Mask Derived from MODIS and SRTM L3 Global 250m SIN Grid V006,A dual‐channel aerosol optical depth retrieval algorithm incorporating the brdf effect from avhrr over eastern asia,,2021,
10.1175/JHM-D-14-0167.1,10.3334/ORNLDAAC/565,,Global Soil Data Products CD-ROM Contents (IGBP-DIS),"A Dynamical Climate Model-Driven Hydrologic Prediction System for the Fraser River, Canada",Journal of Hydrometeorology,2015,
10.3390/app11041859,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,A forecast model applied to monitor crops dynamics using vegetation indices (Ndvi),,2021,
10.1016/j.agsy.2013.11.004,10.3334/ORNLDAAC/1219,,"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 2",A framework for evaluating ecosystem services provided by cover crops in agroecosystems,,2014,
10.5194/hess-17-1871-2013,10.3334/ORNLDAAC/1007,,ISLSCP II HYDRO1k Elevation-derived Products,A framework for global river flood risk assessments,Hydrology and Earth System Sciences,2012,
10.5194/hess-17-1871-2013,10.7927/H4GH9FVG,,"Global Rural-Urban Mapping Project, Version 1 (GRUMPv1): Urban Extents Grid",A framework for global river flood risk assessments,Hydrology and Earth System Sciences,2012,
10.5194/hess-24-5859-2020,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,A framework for seasonal variations of hydrological model parameters: Impact on model results and response to dynamic catchment characteristics,,2020,
10.1016/j.rse.2018.04.053,10.5067/MODIS/MCD12Q1.006,MCD12Q1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 500m SIN Grid V006,A fuel moisture content and flammability monitoring methodology for continental Australia based on optical remote sensing,Remote Sensing of Environment,2018,
10.1016/j.rse.2018.04.053,10.5067/MODIS/MCD43A2.006,MCD43A2,MODIS/Terra+Aqua BRDF/Albedo Quality Daily L3 Global - 500m V006,A fuel moisture content and flammability monitoring methodology for continental Australia based on optical remote sensing,Remote Sensing of Environment,2018,
10.1016/j.rse.2018.04.053,10.5067/MODIS/MCD43A4.006,MCD43A4,MODIS/Terra+Aqua BRDF/Albedo Nadir BRDF-Adjusted Ref Daily L3 Global - 500m V006,A fuel moisture content and flammability monitoring methodology for continental Australia based on optical remote sensing,Remote Sensing of Environment,2018,
10.1016/j.rse.2018.04.053,10.5067/MODIS/MCD64A1.006,MCD64A1,MODIS/Terra+Aqua Direct Broadcast Burned Area Monthly L3 Global 500m SIN Grid V006,A fuel moisture content and flammability monitoring methodology for continental Australia based on optical remote sensing,Remote Sensing of Environment,2018,
10.3390/ijgi9120737,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,A fuzzy logic-based approach for modelling uncertainty in open geospatial data on landfill suitability analysis,,2020,
10.1109/Jstars.2021.3066055,10.5067/MODIS/MOD09GQ.NRT.006,MOD09GQ,MODIS/Terra Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,A gaussian kernel-based spatiotemporal fusion model for agricultural remote sensing monitoring,,,
10.1002/2015WR017969,10.3334/ORNLDAAC/111,,Soil Moisture Neutron Probe Data (FIFE),A generalized complementary relationship between actual and potential evaporation defined by a reference surface temperature,Water Resources Research,2016,
10.1002/2015WR017969,10.3334/ORNLDAAC/19,,Bowen Ratio Surf. Flux: Fritschen (FIFE),A generalized complementary relationship between actual and potential evaporation defined by a reference surface temperature,Water Resources Research,2016,
10.1002/eap.1767,10.3334/ORNLDAAC/1328,,"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 3",A geostatistical state-space model of animal densities for stream networks,,2018,
10.3390/su12177043,10.5067/MODIS/MCD12C1.006,MCD12C1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 0.05Deg CMG V006,A GIS-based approach to inform agriculture-water-energy nexus planning in the north western sahara aquifer system (NWSAS),,2020,
10.1029/2020GL089512,10.5067/A7S6XP56VZWS,,"MERRA-2 inst6_3d_ana_Np: 3d,6-Hourly,Instantaneous,Pressure-Level,Analysis,Analyzed Meteorological Fields V5.12.4",A Global Analysis of Interannual Variability in Potential and Actual Tropical Cyclone Intensities,Geophysical Research Letters,2020,
10.1029/2020JD034115,10.5067/WWQSXQ8IVFW8,,"MERRA-2 inst3_3d_asm_Nv: 3d,3-Hourly,Instantaneous,Model-Level,Assimilation,Assimilated Meteorological Fields V5.12.4",A Global Climatology of Tropopause Folds in CAMS and MERRA‐2 Reanalyses,Journal of Geophysical Research: Atmospheres,2021,
10.1098/rstb.2010.0028,10.3334/ORNLDAAC/830,,"Global Maps of Atmospheric Nitrogen Deposition, 1860, 1993, and 2050 ",A global comparison of grassland biomass responses to CO2 and nitrogen enrichment,,2010,
10.5194/bgd-7-1321-2010,10.3334/ORNLDAAC/830,,"Global Maps of Atmospheric Nitrogen Deposition, 1860, 1993, and 2050 ",A global database of soil respiration data,,2010,
10.1029/2004gl021961,10.3334/ORNLDAAC/799,,Phenoregions For Monitoring Vegetation Responses to Climate Change,A global framework for monitoring phenological responses to climate change,,2005,
10.1088/1748-9326/10/5/054011,10.7927/H4GH9FVG,,"Global Rural-Urban Mapping Project, Version 1 (GRUMPv1): Urban Extents Grid",A global map of urban extent from nightlights,,2015,
10.1088/1748-9326/10/5/054011,10.5067/MODIS/MOD44W.006,,MODIS/Terra Land Water Mask Derived from MODIS and SRTM L3 Global 250m SIN Grid V006,A global map of urban extent from nightlights,,2015,
10.5194/amt-10-4727-2017,10.5067/A7S6XP56VZWS,,"MERRA-2 inst6_3d_ana_Np: 3d,6-Hourly,Instantaneous,Pressure-Level,Analysis,Analyzed Meteorological Fields V5.12.4",A global perspective on atmospheric blocking using GPS radio occultation - one decade of observations,Atmospheric Measurement Techniques,2017,
10.5194/gmd-10-2141-2017,10.3334/ORNLDAAC/1326,,"NACP MsTMIP: Global 0.5-degree Model Outputs in Standard Format, Version 1.0",A global wetland methane emissions and uncertainty dataset for atmospheric chemical transport models (WetCHARTs version 1.0),,2017,
